subscriber_id,user_id,protocol,src_ip,src_port,post_nat_source_ip,post_nat_source_port,dest_ip,dest_port,timestamp,flow_start_time,flow_end_time,bytes_sent,bytes_received,session_id,action,application
user_5,user_5,HTTPS,172.20.162.220,53,192.168.62.163,65459,164.108.215.67,443,2025-07-14 11:58:15,2025-07-14 11:58:15,2025-07-14 12:11:14,197,5109,1c95066b-fd39-4761-86af-7915914bc020,ALLOW,HTTPS
user_5,user_5,NonPublicAPI,96.134.26.154,80,192.168.252.245,80,130.69.79.214,53396,2025-07-14 00:04:20,2025-07-14 00:04:20,2025-07-14 12:08:14,137785,121455,1c95066b-fd39-4761-86af-7915914bc020,ALLOW,NonPublicAPI
user_5,user_5,SMTP,192.168.81.108,22,172.16.132.36,80,179.238.89.73,80,2025-07-14 12:00:15,2025-07-14 12:00:15,2025-07-14 12:09:22,19410,7954,1c95066b-fd39-4761-86af-7915914bc020,ALLOW,HTTPS
user_5,user_5,UDP,192.168.191.138,26673,10.16.85.248,14968,42.106.138.36,47380,2025-07-14 12:04:15,2025-07-14 12:04:15,2025-07-14 12:13:49,6173,13957,1c95066b-fd39-4761-86af-7915914bc020,ALLOW,SSH
user_5,user_5,NonPublicAPI,209.83.113.236,80,192.168.54.46,22,43.91.205.58,80,2025-07-14 00:40:52,2025-07-14 00:40:52,2025-07-14 11:07:48,130485,108372,57e825d5-481b-4909-9245-a1ec902716d2,ALLOW,NonPublicAPI
user_5,user_5,HTTP,172.28.105.19,80,10.37.67.235,22946,117.198.119.245,39579,2025-07-14 10:58:41,2025-07-14 10:58:41,2025-07-14 11:09:30,9074,4113,57e825d5-481b-4909-9245-a1ec902716d2,ALLOW,HTTPS
user_5,user_5,HTTPS,192.168.82.26,80,10.112.86.99,25,142.194.123.79,22,2025-07-14 11:00:41,2025-07-14 11:00:41,2025-07-14 11:03:05,11017,1959,57e825d5-481b-4909-9245-a1ec902716d2,ALLOW,HTTP
user_5,user_5,HTTPS,172.28.90.209,53,192.168.9.191,24658,127.135.0.205,25,2025-07-14 11:03:41,2025-07-14 11:03:41,2025-07-14 11:11:04,13841,1853,57e825d5-481b-4909-9245-a1ec902716d2,ALLOW,DNS
user_5,user_5,HTTPS,121.242.216.203,22,192.168.218.34,4732,222.129.129.154,59290,2025-07-14 23:57:48,2025-07-14 23:57:48,2025-07-14 08:11:27,111164,118016,34e724b1-23c1-41bb-aca4-5170e1f25608,ALLOW,HTTPS
user_5,user_5,SMTP,172.24.200.75,22,10.156.164.40,22,161.247.124.54,25,2025-07-14 08:09:39,2025-07-14 08:09:39,2025-07-14 08:20:01,-6418,-10922,34e724b1-23c1-41bb-aca4-5170e1f25608,ALLOW,SMTP
user_5,user_5,HTTP,172.28.227.81,80,172.30.154.56,443,50.29.88.168,443,2025-07-14 08:09:39,2025-07-14 08:09:39,2025-07-14 08:16:14,14611,12227,34e724b1-23c1-41bb-aca4-5170e1f25608,ALLOW,HTTP
user_5,user_5,HTTPS,172.24.209.163,9287,192.168.99.241,17998,132.46.182.135,59244,2025-07-14 08:14:39,2025-07-14 08:14:39,2025-07-14 08:28:11,7686,12733,34e724b1-23c1-41bb-aca4-5170e1f25608,ALLOW,SSH
user_6,user_6,HTTP,192.168.204.219,20256,10.135.4.155,22,98.35.151.218,22,2025-07-14 09:07:06,2025-07-14 09:07:06,2025-07-14 09:08:15,8634,6938,3959b9b3-2039-4243-b7c8-2b4cdfe60888,ALLOW,HTTP
user_6,user_6,UDP,10.99.148.163,80,172.30.1.161,64539,32.17.103.29,13909,2025-07-14 09:08:06,2025-07-14 09:08:06,2025-07-14 09:21:14,10949,5591,3959b9b3-2039-4243-b7c8-2b4cdfe60888,ALLOW,FTP
user_6,user_6,HTTP,69.2.94.100,43028,192.168.186.103,40514,162.67.15.92,443,2025-07-14 18:48:44,2025-07-14 18:48:44,2025-07-14 09:18:23,119423,107878,3959b9b3-2039-4243-b7c8-2b4cdfe60888,ALLOW,HTTP
user_6,user_6,TCP,10.107.68.13,443,10.225.133.180,5938,147.83.110.74,443,2025-07-14 09:10:06,2025-07-14 09:10:06,2025-07-14 09:17:22,4979,6253,3959b9b3-2039-4243-b7c8-2b4cdfe60888,ALLOW,FTP
user_6,user_6,SMTP,172.31.7.7,443,10.99.184.198,57821,69.76.216.217,47327,2025-07-14 10:49:02,2025-07-14 10:49:02,2025-07-14 10:56:01,2085,1560,75660ec5-a13f-4b13-937e-52a33c96cb1c,ALLOW,FTP
user_6,user_6,TCP,172.20.215.40,443,172.17.240.1,443,99.81.79.170,80,2025-07-14 10:50:02,2025-07-14 10:50:02,2025-07-14 10:53:41,9212,6712,75660ec5-a13f-4b13-937e-52a33c96cb1c,ALLOW,HTTPS
user_6,user_6,UDP,172.25.106.238,22,192.168.87.78,80,14.133.112.88,41316,2025-07-14 10:55:02,2025-07-14 10:55:02,2025-07-14 11:09:07,14675,428,75660ec5-a13f-4b13-937e-52a33c96cb1c,ALLOW,HTTP
user_6,user_6,HTTPS,59.195.89.19,53,10.33.183.88,36861,167.128.151.222,443,2025-07-14 08:58:51,2025-07-14 08:58:51,2025-07-14 11:07:27,111845,111541,75660ec5-a13f-4b13-937e-52a33c96cb1c,ALLOW,HTTPS
user_6,user_6,HTTP,172.18.168.91,60552,192.168.243.107,80,142.230.231.231,443,2025-07-14 11:28:19,2025-07-14 11:28:19,2025-07-14 11:33:23,12000,3356,c257139f-a5ce-4305-8b20-0fb80ba25182,ALLOW,HTTP
user_6,user_6,HTTP,50.241.236.176,53677,192.168.53.77,22,124.108.167.177,53,2025-07-14 22:50:50,2025-07-14 22:50:50,2025-07-14 11:39:29,121527,99098,c257139f-a5ce-4305-8b20-0fb80ba25182,ALLOW,HTTP
user_6,user_6,FTP,192.168.193.221,55857,192.168.91.137,40467,95.33.231.136,443,2025-07-14 11:30:19,2025-07-14 11:30:19,2025-07-14 11:33:07,-1778,4776,c257139f-a5ce-4305-8b20-0fb80ba25182,ALLOW,HTTP
user_6,user_6,TCP,172.17.180.230,443,192.168.158.124,443,123.187.65.192,23591,2025-07-14 11:34:19,2025-07-14 11:34:19,2025-07-14 11:41:37,3857,13929,c257139f-a5ce-4305-8b20-0fb80ba25182,ALLOW,DNS
user_6,user_6,SMTP,10.139.95.254,51848,172.26.122.200,80,82.141.119.91,80,2025-07-14 18:01:18,2025-07-14 18:01:18,2025-07-14 18:11:08,2463,21156,4a3b508f-f3c4-47f4-8ce6-37b03fc3f582,ALLOW,FTP
user_6,user_6,HTTP,192.168.22.149,7575,192.168.200.7,22,198.127.17.114,443,2025-07-14 18:05:18,2025-07-14 18:05:18,2025-07-14 18:15:34,7580,6409,4a3b508f-f3c4-47f4-8ce6-37b03fc3f582,ALLOW,HTTPS
user_6,user_6,NonPublicAPI,59.117.249.94,11838,192.168.26.100,44483,107.28.61.51,80,2025-07-14 23:19:19,2025-07-14 23:19:19,2025-07-14 18:13:09,130835,101959,4a3b508f-f3c4-47f4-8ce6-37b03fc3f582,ALLOW,NonPublicAPI
user_6,user_6,TCP,172.28.88.72,80,172.25.178.134,80,31.76.61.3,53,2025-07-14 18:13:18,2025-07-14 18:13:18,2025-07-14 18:16:53,871,9356,4a3b508f-f3c4-47f4-8ce6-37b03fc3f582,ALLOW,DNS
user_6,user_6,SMTP,192.168.11.197,41908,10.55.120.252,80,51.54.176.88,61720,2025-07-14 12:07:20,2025-07-14 12:07:20,2025-07-14 12:11:24,10461,18848,75f9d96d-dffe-4c6a-921f-0de4887a43b2,ALLOW,HTTPS
user_6,user_6,NonPublicAPI,190.52.2.84,80,192.168.19.155,34028,132.24.87.82,80,2025-07-14 03:59:48,2025-07-14 03:59:48,2025-07-14 12:20:54,127442,91691,75f9d96d-dffe-4c6a-921f-0de4887a43b2,ALLOW,NonPublicAPI
user_6,user_6,UDP,10.68.237.114,80,10.149.142.159,443,113.207.80.171,23526,2025-07-14 12:11:20,2025-07-14 12:11:20,2025-07-14 12:12:16,4554,1806,75f9d96d-dffe-4c6a-921f-0de4887a43b2,ALLOW,FTP
user_6,user_6,UDP,172.29.60.254,80,172.31.180.60,80,222.153.218.14,443,2025-07-14 12:19:20,2025-07-14 12:19:20,2025-07-14 12:21:58,9293,12507,75f9d96d-dffe-4c6a-921f-0de4887a43b2,ALLOW,HTTP
user_6,user_6,HTTPS,111.231.52.71,13244,172.21.107.38,443,28.91.139.185,56754,2025-07-14 22:48:20,2025-07-14 22:48:20,2025-07-14 13:38:36,126550,104275,8d627022-cea4-45ad-b029-ba32cf0051ee,ALLOW,HTTPS
user_6,user_6,HTTPS,10.66.234.103,443,172.29.245.149,53,180.218.235.55,443,2025-07-14 13:38:10,2025-07-14 13:38:10,2025-07-14 13:51:07,9081,7882,8d627022-cea4-45ad-b029-ba32cf0051ee,ALLOW,HTTP
user_6,user_6,HTTP,10.215.19.38,46668,172.30.134.33,443,156.186.77.72,443,2025-07-14 13:44:10,2025-07-14 13:44:10,2025-07-14 13:52:52,737,1463,8d627022-cea4-45ad-b029-ba32cf0051ee,ALLOW,HTTPS
user_6,user_6,HTTPS,172.23.56.80,80,192.168.140.229,25942,115.99.201.214,53,2025-07-14 13:45:10,2025-07-14 13:45:10,2025-07-14 13:54:43,11294,4526,8d627022-cea4-45ad-b029-ba32cf0051ee,ALLOW,FTP
user_7,user_7,HTTP,200.121.133.103,60102,192.168.251.171,53,44.3.188.192,31033,2025-07-14 01:09:07,2025-07-14 01:09:07,2025-07-14 17:35:21,143164,122900,3f6d06df-c0b6-47bb-ba6f-bef18b0d1ab1,ALLOW,HTTP
user_7,user_7,FTP,10.187.24.186,46716,10.197.84.142,44840,123.6.144.150,35630,2025-07-14 17:24:01,2025-07-14 17:24:01,2025-07-14 17:34:56,15322,-2288,3f6d06df-c0b6-47bb-ba6f-bef18b0d1ab1,ALLOW,SSH
user_7,user_7,UDP,172.25.128.53,22359,172.29.239.131,53443,86.242.188.13,45223,2025-07-14 17:31:01,2025-07-14 17:31:01,2025-07-14 17:38:09,7223,2387,3f6d06df-c0b6-47bb-ba6f-bef18b0d1ab1,ALLOW,HTTPS
user_7,user_7,UDP,10.57.173.49,45318,172.18.173.52,80,160.252.48.127,36771,2025-07-14 17:32:01,2025-07-14 17:32:01,2025-07-14 17:43:22,14296,12005,3f6d06df-c0b6-47bb-ba6f-bef18b0d1ab1,ALLOW,HTTPS
user_7,user_7,HTTPS,169.113.211.125,56283,192.168.11.89,80,169.28.235.166,16854,2025-07-14 05:43:14,2025-07-14 05:43:14,2025-07-14 18:30:09,127315,109298,f871c0b4-0c73-457e-bf1d-fd8d283a0ad6,ALLOW,HTTPS
user_7,user_7,UDP,192.168.239.235,47495,192.168.176.173,44331,44.21.233.204,443,2025-07-14 18:21:50,2025-07-14 18:21:50,2025-07-14 18:36:25,4106,5217,f871c0b4-0c73-457e-bf1d-fd8d283a0ad6,ALLOW,FTP
user_7,user_7,ICMP,192.168.167.247,22,172.28.208.27,80,89.108.40.36,41479,2025-07-14 18:26:50,2025-07-14 18:26:50,2025-07-14 18:40:03,6903,-6476,f871c0b4-0c73-457e-bf1d-fd8d283a0ad6,ALLOW,DNS
user_7,user_7,HTTPS,172.16.62.155,80,172.18.55.112,32854,106.31.12.239,43488,2025-07-14 18:30:50,2025-07-14 18:30:50,2025-07-14 18:32:13,10446,511,f871c0b4-0c73-457e-bf1d-fd8d283a0ad6,ALLOW,FTP
user_7,user_7,HTTPS,192.168.139.231,45302,10.93.212.88,443,170.115.169.242,443,2025-07-14 17:34:13,2025-07-14 17:34:13,2025-07-14 17:36:49,4895,4259,11ca7387-42c8-4e9c-a760-0d2c1fd7096c,ALLOW,FTP
user_7,user_7,NonPublicAPI,16.15.14.52,5228,10.56.73.247,80,107.131.39.163,1289,2025-07-14 04:18:11,2025-07-14 04:18:11,2025-07-14 17:48:41,114743,92615,11ca7387-42c8-4e9c-a760-0d2c1fd7096c,ALLOW,NonPublicAPI
user_7,user_7,UDP,172.30.170.103,443,192.168.38.109,53,193.93.107.15,443,2025-07-14 17:36:13,2025-07-14 17:36:13,2025-07-14 17:50:50,-3923,13056,11ca7387-42c8-4e9c-a760-0d2c1fd7096c,ALLOW,HTTPS
user_7,user_7,UDP,192.168.23.238,80,192.168.229.228,443,87.11.127.64,80,2025-07-14 17:43:13,2025-07-14 17:43:13,2025-07-14 17:44:11,9738,9087,11ca7387-42c8-4e9c-a760-0d2c1fd7096c,ALLOW,HTTP
user_7,user_7,UDP,10.99.59.194,80,192.168.185.95,443,123.133.22.39,80,2025-07-14 17:33:14,2025-07-14 17:33:14,2025-07-14 17:36:14,12644,13214,1488e34f-535c-4ab6-bb9d-7c7684f603bb,ALLOW,HTTPS
user_7,user_7,HTTPS,189.146.195.41,62525,192.168.164.13,443,214.105.241.179,36493,2025-07-14 02:58:36,2025-07-14 02:58:36,2025-07-14 17:40:39,141204,126206,1488e34f-535c-4ab6-bb9d-7c7684f603bb,ALLOW,HTTPS
user_7,user_7,TCP,192.168.100.110,80,172.19.203.75,80,43.176.191.107,25,2025-07-14 17:41:14,2025-07-14 17:41:14,2025-07-14 17:52:17,11944,12283,1488e34f-535c-4ab6-bb9d-7c7684f603bb,ALLOW,FTP
user_7,user_7,FTP,172.27.27.18,80,192.168.224.226,24709,33.231.114.254,443,2025-07-14 17:42:14,2025-07-14 17:42:14,2025-07-14 17:55:36,-2308,-9838,1488e34f-535c-4ab6-bb9d-7c7684f603bb,ALLOW,HTTPS
user_7,user_7,UDP,10.137.196.231,53,192.168.73.189,53,179.100.198.26,53,2025-07-14 08:26:40,2025-07-14 08:26:40,2025-07-14 08:35:43,-51,24719,ac29dca1-12f0-4246-af00-c61c0ef8fba7,ALLOW,HTTP
user_7,user_7,HTTPS,192.168.96.248,80,172.27.16.143,48300,214.121.35.84,53,2025-07-14 08:30:40,2025-07-14 08:30:40,2025-07-14 08:44:30,8689,10348,ac29dca1-12f0-4246-af00-c61c0ef8fba7,DENY,HTTP
user_7,user_7,UDP,192.168.232.189,80,192.168.199.200,19939,175.21.28.164,59621,2025-07-14 08:30:40,2025-07-14 08:30:40,2025-07-14 08:37:40,3322,5651,ac29dca1-12f0-4246-af00-c61c0ef8fba7,ALLOW,SSH
user_7,user_7,NonPublicAPI,97.253.227.246,22,192.168.250.23,443,22.2.176.159,80,2025-07-14 04:11:53,2025-07-14 04:11:53,2025-07-14 08:33:11,121225,115766,ac29dca1-12f0-4246-af00-c61c0ef8fba7,ALLOW,NonPublicAPI
user_7,user_7,HTTP,149.160.7.84,52194,192.168.23.74,45136,93.29.9.1,80,2025-07-14 13:42:49,2025-07-14 13:42:49,2025-07-14 12:47:54,106479,88743,c844a768-c292-4f79-b0c3-8d7360591094,ALLOW,HTTP
user_7,user_7,TCP,10.38.40.39,80,10.142.84.89,443,100.98.141.32,25,2025-07-14 12:48:01,2025-07-14 12:48:01,2025-07-14 12:56:41,5664,5073,c844a768-c292-4f79-b0c3-8d7360591094,ALLOW,SSH
user_7,user_7,UDP,172.27.50.101,25,10.8.27.234,80,211.228.24.253,53,2025-07-14 12:53:01,2025-07-14 12:53:01,2025-07-14 12:55:30,-2474,-3930,c844a768-c292-4f79-b0c3-8d7360591094,ALLOW,HTTPS
user_7,user_7,HTTP,10.35.99.109,40869,10.12.181.230,80,80.216.34.177,22,2025-07-14 12:50:01,2025-07-14 12:50:01,2025-07-14 13:02:07,6217,1460,c844a768-c292-4f79-b0c3-8d7360591094,ALLOW,HTTP
user_8,user_8,UDP,10.171.138.77,19041,10.35.8.151,80,105.131.104.198,59151,2025-07-14 17:44:04,2025-07-14 17:44:04,2025-07-14 17:57:27,437,4519,aaa44f0d-9468-4f1d-93ca-7013a671909b,ALLOW,SMTP
user_8,user_8,NonPublicAPI,114.207.98.198,3615,172.21.206.178,43883,41.208.239.47,22,2025-07-14 10:55:03,2025-07-14 10:55:03,2025-07-14 17:45:46,131907,113254,aaa44f0d-9468-4f1d-93ca-7013a671909b,ALLOW,NonPublicAPI
user_8,user_8,UDP,10.164.21.4,62986,10.223.115.48,61140,31.3.7.70,22,2025-07-14 17:52:04,2025-07-14 17:52:04,2025-07-14 17:57:49,19128,6669,aaa44f0d-9468-4f1d-93ca-7013a671909b,ALLOW,HTTPS
user_8,user_8,HTTPS,10.154.167.50,6655,172.28.241.131,80,172.236.3.15,61073,2025-07-14 17:53:04,2025-07-14 17:53:04,2025-07-14 17:55:09,10847,11647,aaa44f0d-9468-4f1d-93ca-7013a671909b,ALLOW,HTTPS
user_8,user_8,UDP,192.168.162.10,53,172.29.62.242,443,95.62.163.151,9563,2025-07-14 15:54:22,2025-07-14 15:54:22,2025-07-14 16:08:45,10541,691,34076263-2bd4-43ab-b140-8d49317cde65,ALLOW,SMTP
user_8,user_8,NonPublicAPI,48.184.12.141,443,192.168.250.87,80,188.128.109.9,24249,2025-07-14 22:44:46,2025-07-14 22:44:46,2025-07-14 16:08:08,119593,114486,34076263-2bd4-43ab-b140-8d49317cde65,ALLOW,NonPublicAPI
user_8,user_8,ICMP,192.168.221.200,58548,192.168.106.25,64222,183.8.247.253,443,2025-07-14 15:58:22,2025-07-14 15:58:22,2025-07-14 16:06:16,1089,31442,34076263-2bd4-43ab-b140-8d49317cde65,ALLOW,SMTP
user_8,user_8,HTTP,10.110.107.8,53,192.168.188.134,52622,80.173.167.2,80,2025-07-14 16:00:22,2025-07-14 16:00:22,2025-07-14 16:10:42,10295,11956,34076263-2bd4-43ab-b140-8d49317cde65,ALLOW,HTTPS
user_8,user_8,HTTPS,172.28.182.150,443,172.24.29.163,35679,86.68.164.175,443,2025-07-14 15:36:39,2025-07-14 15:36:39,2025-07-14 15:49:57,13396,13264,c2a325dd-819c-4932-9f0d-4ccad778b200,ALLOW,HTTPS
user_8,user_8,TCP,192.168.254.173,80,172.29.150.192,53,221.157.144.153,10357,2025-07-14 15:39:39,2025-07-14 15:39:39,2025-07-14 15:44:34,14599,3374,c2a325dd-819c-4932-9f0d-4ccad778b200,ALLOW,SMTP
user_8,user_8,NonPublicAPI,31.185.24.41,443,10.117.251.251,22,45.1.124.112,27448,2025-07-14 10:00:52,2025-07-14 10:00:52,2025-07-14 15:52:12,135693,116395,c2a325dd-819c-4932-9f0d-4ccad778b200,ALLOW,NonPublicAPI
user_8,user_8,FTP,192.168.49.219,13325,192.168.246.194,61604,131.224.25.180,52231,2025-07-14 15:39:39,2025-07-14 15:39:39,2025-07-14 15:49:27,14559,12808,c2a325dd-819c-4932-9f0d-4ccad778b200,ALLOW,DNS
user_8,user_8,HTTP,172.26.171.96,27232,192.168.48.227,80,19.84.52.172,443,2025-07-14 08:10:38,2025-07-14 08:10:38,2025-07-14 08:13:43,11229,7774,213b6466-88fb-41ec-9f41-beea58ed1b1f,ALLOW,DNS
user_8,user_8,HTTPS,10.58.118.195,40117,172.22.128.8,443,71.71.163.101,53,2025-07-14 08:14:38,2025-07-14 08:14:38,2025-07-14 08:18:05,9960,2848,213b6466-88fb-41ec-9f41-beea58ed1b1f,ALLOW,DNS
user_8,user_8,TCP,192.168.160.217,17661,192.168.13.194,443,109.93.33.120,31804,2025-07-14 08:12:38,2025-07-14 08:12:38,2025-07-14 08:17:03,6798,6487,213b6466-88fb-41ec-9f41-beea58ed1b1f,ALLOW,SSH
user_8,user_8,HTTPS,70.21.0.187,22,10.93.225.82,41192,198.72.85.200,53,2025-07-14 15:50:45,2025-07-14 15:50:45,2025-07-14 08:25:15,99985,93770,213b6466-88fb-41ec-9f41-beea58ed1b1f,ALLOW,HTTPS
user_8,user_8,UDP,192.168.145.81,32991,192.168.204.184,53,157.237.173.253,443,2025-07-14 11:02:19,2025-07-14 11:02:19,2025-07-14 11:09:19,10058,5593,0f495e79-db7d-40f6-a5bb-b8cdb31fc84c,ALLOW,HTTP
user_8,user_8,HTTP,10.131.135.200,443,172.22.146.133,36487,75.168.131.6,80,2025-07-14 11:04:19,2025-07-14 11:04:19,2025-07-14 11:15:45,7515,3147,0f495e79-db7d-40f6-a5bb-b8cdb31fc84c,ALLOW,CustomApp
user_8,user_8,HTTP,172.31.215.27,443,10.66.193.84,53,90.154.48.44,53,2025-07-14 11:06:19,2025-07-14 11:06:19,2025-07-14 11:12:15,1141,13139,0f495e79-db7d-40f6-a5bb-b8cdb31fc84c,ALLOW,HTTP
user_8,user_8,HTTP,45.96.228.179,443,192.168.216.155,45647,139.79.120.239,61282,2025-07-14 12:00:34,2025-07-14 12:00:34,2025-07-14 11:21:04,109264,98121,0f495e79-db7d-40f6-a5bb-b8cdb31fc84c,ALLOW,HTTP
user_8,user_8,FTP,172.25.155.242,443,192.168.38.92,53,55.239.7.82,80,2025-07-14 15:54:51,2025-07-14 15:54:51,2025-07-14 16:01:31,-9707,521,640a4eb1-3be9-4b27-973f-b720981abd08,ALLOW,HTTPS
user_8,user_8,HTTPS,76.67.177.201,443,172.23.81.56,80,22.151.21.207,80,2025-07-14 00:46:08,2025-07-14 00:46:08,2025-07-14 16:06:06,123921,109200,640a4eb1-3be9-4b27-973f-b720981abd08,ALLOW,HTTPS
user_8,user_8,HTTP,192.168.99.12,63876,192.168.74.137,41035,215.210.65.149,53,2025-07-14 16:00:51,2025-07-14 16:00:51,2025-07-14 16:15:01,14389,10645,640a4eb1-3be9-4b27-973f-b720981abd08,ALLOW,HTTPS
user_8,user_8,HTTPS,192.168.199.219,55296,172.20.167.119,80,109.183.46.169,443,2025-07-14 16:00:51,2025-07-14 16:00:51,2025-07-14 16:15:50,13441,5874,640a4eb1-3be9-4b27-973f-b720981abd08,ALLOW,HTTPS
user_9,user_9,TCP,192.168.93.73,7020,192.168.91.237,80,140.132.209.208,62126,2025-07-14 08:53:04,2025-07-14 08:53:04,2025-07-14 09:03:07,9176,12005,6ee0a97e-5666-48a6-8f50-c9983448701d,ALLOW,HTTPS
user_9,user_9,UDP,192.168.217.68,41535,172.30.192.147,21468,137.180.109.220,80,2025-07-14 08:55:04,2025-07-14 08:55:04,2025-07-14 09:00:03,6971,2207,6ee0a97e-5666-48a6-8f50-c9983448701d,ALLOW,HTTPS
user_9,user_9,UDP,192.168.115.100,53,10.174.72.196,63291,118.181.185.141,53,2025-07-14 08:59:04,2025-07-14 08:59:04,2025-07-14 09:09:44,-2470,8245,6ee0a97e-5666-48a6-8f50-c9983448701d,ALLOW,HTTPS
user_9,user_9,HTTP,50.84.144.36,443,192.168.182.215,21319,34.6.106.173,25,2025-07-14 08:22:34,2025-07-14 08:22:34,2025-07-14 09:01:03,120587,131008,6ee0a97e-5666-48a6-8f50-c9983448701d,ALLOW,HTTP
user_9,user_9,NonPublicAPI,154.216.143.116,58694,192.168.61.181,53,59.163.135.47,80,2025-07-14 23:49:10,2025-07-14 23:49:10,2025-07-14 08:58:22,126514,120993,4a053157-3ca2-48f6-b00d-d67e39e1a6d8,ALLOW,NonPublicAPI
user_9,user_9,ICMP,172.29.99.110,35892,172.31.102.215,25,51.228.159.55,80,2025-07-14 08:55:35,2025-07-14 08:55:35,2025-07-14 08:59:34,-8449,1561,4a053157-3ca2-48f6-b00d-d67e39e1a6d8,ALLOW,FTP
user_9,user_9,HTTP,192.168.230.166,5207,172.24.67.151,443,93.102.240.163,443,2025-07-14 08:58:35,2025-07-14 08:58:35,2025-07-14 08:58:58,1460,2292,4a053157-3ca2-48f6-b00d-d67e39e1a6d8,ALLOW,HTTP
user_9,user_9,HTTP,10.162.92.60,443,10.88.58.168,17446,151.36.141.83,80,2025-07-14 08:55:35,2025-07-14 08:55:35,2025-07-14 09:09:48,3626,308,4a053157-3ca2-48f6-b00d-d67e39e1a6d8,ALLOW,DNS
user_9,user_9,TCP,172.16.226.221,53,10.246.46.183,7143,154.137.66.216,13472,2025-07-14 12:18:25,2025-07-14 12:18:25,2025-07-14 12:29:38,4335,5172,831e1b9b-51ed-4de7-b4b1-8705a78149ce,ALLOW,HTTPS
user_9,user_9,UDP,172.19.84.15,80,10.74.186.59,32694,195.87.72.173,19399,2025-07-14 12:20:25,2025-07-14 12:20:25,2025-07-14 12:32:24,3861,11878,831e1b9b-51ed-4de7-b4b1-8705a78149ce,ALLOW,HTTPS
user_9,user_9,HTTPS,118.106.141.202,9357,192.168.210.47,22,35.245.189.136,80,2025-07-14 15:54:32,2025-07-14 15:54:32,2025-07-14 12:34:02,102658,101365,831e1b9b-51ed-4de7-b4b1-8705a78149ce,ALLOW,HTTPS
user_9,user_9,FTP,172.23.125.129,53,192.168.104.151,80,166.204.88.77,7349,2025-07-14 12:21:25,2025-07-14 12:21:25,2025-07-14 12:26:29,850,21589,831e1b9b-51ed-4de7-b4b1-8705a78149ce,ALLOW,SSH
user_9,user_9,NonPublicAPI,97.160.171.126,25,172.26.187.154,443,41.9.28.76,80,2025-07-14 18:40:57,2025-07-14 18:40:57,2025-07-14 17:15:59,103841,131947,a66d140d-b934-4a21-9a27-19a383283a04,ALLOW,NonPublicAPI
user_9,user_9,UDP,10.175.74.174,80,10.211.84.141,46310,152.161.43.129,21915,2025-07-14 17:11:58,2025-07-14 17:11:58,2025-07-14 17:23:39,14080,7709,a66d140d-b934-4a21-9a27-19a383283a04,ALLOW,HTTPS
user_9,user_9,HTTP,192.168.232.58,25496,172.22.121.68,80,185.73.79.168,53,2025-07-14 17:12:58,2025-07-14 17:12:58,2025-07-14 17:21:41,1523,12153,a66d140d-b934-4a21-9a27-19a383283a04,ALLOW,DNS
user_9,user_9,HTTP,172.21.68.41,80,172.20.74.222,5811,221.178.118.60,443,2025-07-14 17:22:58,2025-07-14 17:22:58,2025-07-14 17:35:55,11224,4936,a66d140d-b934-4a21-9a27-19a383283a04,ALLOW,HTTP
user_9,user_9,NonPublicAPI,41.180.103.147,443,172.30.223.208,443,203.248.121.151,21696,2025-07-14 11:44:29,2025-07-14 11:44:29,2025-07-14 08:23:02,107317,127121,7809e9af-c4d9-458a-b294-6b9b2c7a808b,ALLOW,NonPublicAPI
user_9,user_9,SMTP,10.13.223.90,53,192.168.163.85,18085,103.204.54.46,53,2025-07-14 08:13:43,2025-07-14 08:13:43,2025-07-14 08:14:11,5358,-3023,7809e9af-c4d9-458a-b294-6b9b2c7a808b,ALLOW,SSH
user_9,user_9,HTTPS,10.162.31.116,22271,192.168.142.193,47009,98.83.120.220,62328,2025-07-14 08:17:43,2025-07-14 08:17:43,2025-07-14 08:25:04,8400,4236,7809e9af-c4d9-458a-b294-6b9b2c7a808b,ALLOW,HTTP
user_9,user_9,TCP,10.27.162.207,443,192.168.179.28,29988,140.15.118.140,80,2025-07-14 08:17:43,2025-07-14 08:17:43,2025-07-14 08:19:10,11374,12743,7809e9af-c4d9-458a-b294-6b9b2c7a808b,ALLOW,HTTP
user_9,user_9,SMTP,10.209.188.109,55605,10.118.29.230,443,177.136.187.13,22,2025-07-14 17:47:07,2025-07-14 17:47:07,2025-07-14 17:55:23,6836,-4625,71cff710-855b-47d8-9572-3a8b83a34b63,ALLOW,SSH
user_9,user_9,HTTPS,127.189.21.69,55800,172.26.101.253,13721,146.175.221.241,61580,2025-07-14 11:06:59,2025-07-14 11:06:59,2025-07-14 17:52:41,115258,101845,71cff710-855b-47d8-9572-3a8b83a34b63,ALLOW,HTTPS
user_9,user_9,HTTPS,172.26.252.27,53,172.27.191.132,55519,196.128.206.250,13403,2025-07-14 17:53:07,2025-07-14 17:53:07,2025-07-14 17:55:40,6622,7886,71cff710-855b-47d8-9572-3a8b83a34b63,ALLOW,CustomApp
user_9,user_9,UDP,192.168.219.67,443,192.168.189.223,443,222.102.28.121,53,2025-07-14 17:53:07,2025-07-14 17:53:07,2025-07-14 17:58:06,3508,6299,71cff710-855b-47d8-9572-3a8b83a34b63,ALLOW,HTTP
